gid,sub_id,basin_k,s_local,N,mu_z,cov_z,pi,fallback_only,vbgmm_method,dt_s
15,20,3,1,72,"[0.8548042459230124, 3.3374735978010572, 5.717628509978555]","[[0.012610376280095034, -0.0282355047219951, 0.013052196638231891], [-0.0282355047219951, 0.24207169107399806, -0.02914669508861988], [0.013052196638231893, -0.02914669508861988, 0.05407095416692942]]",0.1584399714922666,False,vbgmm,3.941480875015259
15,21,3,2,166,"[0.5274783752756216, 4.059295942251093, 5.783943194140698]","[[0.017537335750659175, -0.021499112744306003, 0.006027028801207769], [-0.021499112744306003, 0.1758729029241788, 0.009182441867268123], [0.006027028801207769, 0.009182441867268123, 0.030564798200629135]]",0.3548731283873512,False,vbgmm,4.422962427139282
15,22,3,3,132,"[0.3431284970828237, 4.851955711871783, 5.636078680951608]","[[0.00196242478561401, -0.00545062212424779, -0.0008301837634814443], [-0.0054506221242477905, 0.09038240560018096, 0.0029514352554395433], [-0.0008301837634814443, 0.0029514352554395424, 0.0688938316549137]]",0.262762248545369,False,vbgmm,4.3060078620910645
15,23,3,4,57,"[0.3822431984895655, 4.975653903176795, 4.861415564429139]","[[0.004796514490431425, -0.016984828761721242, 0.012946386850148536], [-0.016984828761721242, 0.11312398904723625, -0.040385640837746616], [0.012946386850148539, -0.04038564083774662, 0.24905161024696834]]",0.11200189028533754,False,vbgmm,3.7201766967773438
15,24,4,0,21,"[0.8494570262384873, 5.229289343144335, 5.810193454751725]","[[0.014720671955690916, -0.014075670735181232, 0.004524404769236993], [-0.014075670735181232, 0.03984909842971186, -0.0073192418521067296], [0.004524404769236993, -0.007319241852106729, 0.010112939261343752]]",0.07962538107445767,False,vbgmm,3.0997025966644287
15,25,4,1,55,"[0.4684745807805758, 5.55719987307446, 5.8519686054495645]","[[0.010426706338560146, -0.0050646083630346275, 0.0016117247031295487], [-0.005064608363034627, 0.010940599271890892, -0.002703819947546779], [0.0016117247031295487, -0.0027038199475467794, 0.008528209876937063]]",0.13742116819660954,False,vbgmm,3.788332939147949
15,26,4,2,99,"[0.6103674163322514, 5.183685550974112, 5.942207974386612]","[[0.027608910089386846, -0.019497240669175703, 0.0009684897568751506], [-0.019497240669175703, 0.0794686530460396, -0.0036322961696743593], [0.0009684897568751507, -0.0036322961696743598, 0.0022463298853848002]]",0.2747120012865257,False,vbgmm,3.9486682415008545
15,27,4,3,50,"[0.4019691678053297, 5.473046119789351, 5.661745716887065]","[[0.008022002590023326, -0.0058223656441045695, 0.004506680591343873], [-0.0058223656441045695, 0.022748380042436, -0.012975225706535639], [0.004506680591343873, -0.01297522570653564, 0.01718550782922679]]",0.13302288060657388,False,vbgmm,3.8236918449401855
15,28,4,4,99,"[0.7276970944922844, 5.592342634556811, 5.648492324265404]","[[0.02907674952313876, -0.004820403903751212, 0.005572250106836767], [-0.004820403903751213, 0.008148192322191746, -0.005797097020785756], [0.005572250106836768, -0.005797097020785756, 0.02686491329829947]]",0.2706677292167296,False,vbgmm,4.01953387260437
15,29,4,5,43,"[0.7804765179187565, 5.377107941206599, 5.87626759056097]","[[0.022519340909277572, 0.019159064682660768, 0.0054721620769167196], [0.01915906468266077, 0.03665736030899238, 0.006859242140553671], [0.0054721620769167196, 0.006859242140553671, 0.006135577126775188]]",0.1045508396191036,False,vbgmm,3.7892138957977295
15,30,5,0,673,"[0.7440581807906709, 4.9395389580255635, 5.282944189396149]","[[0.017640629763349264, -0.04219723803157012, 0.011255817773093745], [-0.04219723803157012, 0.12902831897797748, -0.05399717740358699], [0.011255817773093745, -0.053997177403587, 0.19234231942583815]]",0.16631525296507285,False,vbgmm,18.270031690597534
15,31,5,1,422,"[0.7440618185359454, 5.272267118528944, 4.560448412415818]","[[0.01209287185892176, -0.010302914478677302, -0.0037438587677042236], [-0.010302914478677302, 0.03320119030076072, 0.033595330107020815], [-0.003743858767704224, 0.033595330107020815, 0.41809904491248556]]",0.1196403099231542,False,vbgmm,8.105398178100586
15,32,5,2,437,"[0.7349370840812551, 5.576323636795594, 4.233775606963969]","[[0.022691767945898764, -0.00093427634429268, 0.013538745516276884], [-0.00093427634429268, 0.007487163060641288, -0.0062740691039578625], [0.013538745516276882, -0.0062740691039578625, 0.5661778365614072]]",0.11291727105154319,False,vbgmm,8.526886463165283
15,33,5,3,218,"[0.8911112039235551, 4.826502163288084, 3.2795225216835444]","[[0.005151350228407522, -0.007879498289763498, -0.0037905099620023815], [-0.007879498289763498, 0.0760005629063979, -0.13775405678299565], [-0.0037905099620023815, -0.13775405678299565, 2.3076567171015125]]",0.06425830809134656,False,vbgmm,5.547621488571167
15,34,5,4,706,"[0.686432306768853, 5.3361393336004, 5.786428364162902]","[[0.022875842749138373, -0.011986771506238676, -0.0012185947214887968], [-0.011986771506238673, 0.037857819034588756, 0.00032272078633858406], [-0.0012185947214887972, 0.00032272078633858385, 0.022416787232675272]]",0.17133138939479264,False,vbgmm,21.497705936431885
15,35,5,5,216,"[0.7965805592769418, 5.402823169522806, 2.816679293288766]","[[0.017697297846790357, -0.0039045964161631692, 0.05930819457267156], [-0.003904596416163169, 0.028026462615594706, -0.07887900581158985], [0.05930819457267156, -0.07887900581158985, 1.827608883853599]]",0.06718407860891745,False,vbgmm,5.249111175537109
15,36,5,6,627,"[0.710053680473806, 5.595301822232303, 5.486269825475198]","[[0.026383518810931022, -0.0006928373722864593, 0.0012442196494992996], [-0.0006928373722864593, 0.004895911683550493, 0.000936666629953394], [0.0012442196494992994, 0.000936666629953394, 0.09094894888656017]]",0.13324993968803392,False,vbgmm,16.32928228378296
15,37,5,7,711,"[0.9295951473840148, 5.167092676874268, 5.213914801580156]","[[0.00227119838227566, -0.0007352990407598078, -0.00020107612555767757], [-0.0007352990407598078, 0.09865048164787822, -0.02606241611937912], [-0.00020107612555767757, -0.02606241611937912, 0.2083515504570467]]",0.16510345027713927,False,vbgmm,20.511346101760864
15,38,6,0,151,"[0.5818865193288989, 2.3683419106723487, 3.4311860473481537]","[[0.02324761221935633, -0.05245349419932731, -0.011207274848371624], [-0.05245349419932731, 0.2536322379830664, -0.06759936949555984], [-0.011207274848371631, -0.06759936949555982, 0.26115995975888645]]",0.28420557740992286,False,vbgmm,4.367289781570435
15,39,6,1,50,"[0.47112336146466993, 2.539851943029274, 1.7064490209347514]","[[0.010690605744542168, -0.04623332949624464, 0.030961883667591814], [-0.04623332949624464, 0.4207276174473154, -0.14658382366676978], [0.030961883667591814, -0.14658382366676975, 0.49705403190539027]]",0.09198521972650026,False,vbgmm,3.7099597454071045
15,40,6,2,58,"[0.8642358036106252, 1.3334916776329628, 3.04085115911306]","[[0.010708580594408724, -0.011330785840422781, -0.010492888694061113], [-0.01133078584042278, 0.37826825352457955, -0.12278367125873689], [-0.010492888694061111, -0.12278367125873692, 0.4821977394991201]]",0.1102950969175799,False,vbgmm,3.666386127471924
15,41,6,3,46,"[0.5551427787369042, 2.5112319345114065, 0.511659586363625]","[[0.017869014638464763, -0.015677688386934126, 0.07549049758414017], [-0.015677688386934122, 0.1271923389844787, -0.14848252280097995], [0.07549049758414017, -0.14848252280097995, 1.4065185230076518]]",0.08666676523928171,False,vbgmm,3.7123265266418457
15,42,6,4,66,"[0.37438425496465694, 2.5386800904452995, 2.70222488931109]","[[0.004516272031235118, -0.014191237979920475, -0.00852048270026735], [-0.014191237979920477, 0.1744047349154217, -0.015472542734925609], [-0.00852048270026735, -0.01547254273492561, 0.7400908332865324]]",0.13239245168853028,False,vbgmm,3.9531259536743164
15,43,6,5,56,"[0.7355294538286103, 1.2531386189539855, 0.631067769635305]","[[0.012443430448706706, -0.015893013189976914, -0.03827135302453909], [-0.015893013189976914, 0.44442781392513486, -0.19690172801762532], [-0.03827135302453909, -0.19690172801762532, 1.9109939275635723]]",0.1196120954276555,False,vbgmm,3.684892416000366
15,44,6,6,91,"[0.48453846786073357, 1.4874612024870772, 3.4044479033439394]","[[0.011359976086892567, -0.02836047890940013, -0.018343173973481487], [-0.02836047890940013, 0.3409196240320435, 0.006587232657179701], [-0.01834317397348149, 0.0065872326571797144, 0.34757660262855883]]",0.17484279359052943,False,vbgmm,3.942294120788574
15,45,7,0,71,"[0.43977125133721784, 2.9132180098890754, 3.769506753651717]","[[0.01045683434946479, -0.04104716850096098, 0.009370385381993505], [-0.04104716850096098, 0.3635665244614795, -0.2567241320330755], [0.009370385381993505, -0.2567241320330755, 0.7717517199792794]]",0.43827450611807617,False,vbgmm,3.9993395805358887
15,46,7,1,29,"[0.6523909538917676, 1.3553863500155532, 3.969390750797615]","[[0.02188234459824549, 0.005112950292370507, -0.0022232981059892598], [0.005112950292370507, 0.4356266706971496, -0.058293802635706535], [-0.0022232981059892598, -0.058293802635706535, 0.31208475320743306]]",0.1926816648164019,False,vbgmm,3.103193759918213
15,47,7,2,12,"[0.5877003196169811, 2.265759240738411, 1.4107595066827938]","[[0.008626508296539773, -0.04153255578532337, -0.010666713373458528], [-0.04153255578532337, 0.593347056786776, -0.29382009873084725], [-0.010666713373458526, -0.2938200987308472, 1.2592252596048525]]",0.07352678593467192,True,vbgmm,3.090078115463257
15,48,7,3,51,"[0.3542553820584736, 1.426046535944555, 2.8370264083933927]","[[0.0022972832643558664, -0.0041791962425323775, -0.004687777926858294], [-0.0041791962425323775, 0.40967904718411463, 0.1386626426580395], [-0.004687777926858293, 0.1386626426580395, 1.40826057742428]]",0.2955170431308499,False,vbgmm,3.7170917987823486
17,0,0,0,287,"[0.3743579318727795, 4.059842430634082, 5.05258534110103]","[[0.0029849783558458685, -0.008026818957580324, -0.0006617552055492395], [-0.008026818957580324, 0.1537923953783843, -0.07342961943718658], [-0.0006617552055492384, -0.07342961943718658, 0.18470295817509613]]",0.15249883808588957,False,vbgmm,5.533833742141724
17,1,0,1,289,"[0.5644185840584799, 3.4281617071269266, 4.738023677606692]","[[0.009682445646676726, -0.03903508790222023, 0.015354431794253715], [-0.039035087902220225, 0.3019934604931609, -0.1741397671184005], [0.015354431794253713, -0.17413976711840054, 0.46320047772399875]]",0.1767298432132393,False,vbgmm,5.70662260055542
17,2,0,2,245,"[0.42458631158969634, 2.7214200613616883, 5.1610813900769505]","[[0.005536867745911268, 0.006056364436189381, 0.003535283323452901], [0.006056364436189381, 0.4433602918833174, -0.023643409296779987], [0.0035352833234529, -0.023643409296779994, 0.14045674430149016]]",0.16027417773244812,False,vbgmm,4.841912269592285
17,3,0,3,152,"[0.4539975513145493, 3.295690895277346, 2.899275564084058]","[[0.006934812656235138, -0.037013330794450856, 0.04799913814048954], [-0.037013330794450856, 0.5508693957117978, -0.7040704984952225], [0.04799913814048955, -0.7040704984952226, 1.7039637935995822]]",0.09361811486718011,False,vbgmm,4.317768096923828
17,4,0,4,208,"[0.7185577017204039, 1.9345753447630398, 4.970490679122219]","[[0.019299414062468566, -0.013910688729444565, 0.009243200905572263], [-0.013910688729444566, 0.20562052527489608, -0.0221378139781113], [0.009243200905572261, -0.022137813978111293, 0.269779838359479]]",0.12573098672130023,False,vbgmm,4.593230485916138
17,5,0,5,253,"[0.3747119153735318, 3.933411970699248, 3.959881094735978]","[[0.0026399373922766575, -0.013011379494937567, -0.00484947050336801], [-0.013011379494937568, 0.3238607705536005, -0.16375890031653903], [-0.004849470503368011, -0.16375890031653903, 0.6143034576444907]]",0.16629560347525715,False,vbgmm,4.9048779010772705
17,6,0,6,234,"[0.70265558913308, 2.6320623474785863, 3.3740328652600944]","[[0.019318685367312932, -0.0571796178362608, 0.022146825020797588], [-0.05717961783626079, 0.35448360456493044, -0.07583083831357483], [0.022146825020797588, -0.07583083831357482, 0.9119223582225967]]",0.1248524359046854,False,vbgmm,4.799542427062988
17,7,1,0,105,"[0.7840533345945025, 5.652209739337165, 5.9070212611946245]","[[0.013133837178681575, -0.0009015499795979615, -0.0002497151368300798], [-0.0009015499795979616, 0.002020633294253601, 0.00027361092348872747], [-0.0002497151368300798, 0.00027361092348872747, 0.004366741256646474]]",0.26075738229100687,False,vbgmm,4.130224704742432
17,8,1,1,76,"[0.9111999468516215, 5.4782065920833505, 5.89346768889803]","[[0.0034147235086420683, -0.0034642058169460496, 2.6796011657900786e-05], [-0.003464205816946049, 0.008707891642065159, -0.0005656877541761268], [2.67960116579007e-05, -0.0005656877541761268, 0.005272620326034398]]",0.1837842725388158,False,vbgmm,4.125209808349609
17,9,1,2,43,"[0.9161192115156336, 5.650895503316383, 5.380277441163103]","[[0.0029272630874371134, 0.0002376831342465448, -0.009838500307086639], [0.00023768313424654463, 0.0021310578292616403, -0.005226940801351699], [-0.009838500307086639, -0.0052269408013517, 0.08464107228041104]]",0.11628758480781172,False,vbgmm,3.78940749168396
17,10,1,3,101,"[0.9612826025393172, 5.604643099340771, 5.729989436003906]","[[0.0012352535862196069, 0.0001388500606190396, 0.00021879894060583007], [0.0001388500606190396, 0.00507938468254116, -0.0015442756090039802], [0.00021879894060583007, -0.0015442756090039802, 0.024509089990628504]]",0.23676386965148025,False,vbgmm,4.082945346832275
17,11,1,4,44,"[0.7927594810991685, 5.453070846505684, 5.930516633620917]","[[0.0127055645427207, -0.009289407312446922, -0.0016792323436651438], [-0.00928940731244692, 0.014228201675060696, -0.001844787659840221], [-0.0016792323436651436, -0.0018447876598402207, 0.0036192800697298585]]",0.138674267556552,False,vbgmm,3.8653342723846436
17,12,1,5,21,"[0.7882852439185737, 5.65599966335561, 5.6799560103596765]","[[0.006025064304016424, -0.0016845986758033857, -0.0024639467942449205], [-0.0016845986758033857, 0.0017977402904453144, -0.000679908205089058], [-0.0024639467942449205, -0.000679908205089058, 0.010511016486842679]]",0.06373262315433344,False,vbgmm,3.1568448543548584
17,13,2,0,116,"[0.6958601883815727, 4.490419907430264, 5.626060419996163]","[[0.023396553427056276, -0.07010579282471584, 0.01274505482318519], [-0.07010579282471585, 0.22016081361464557, -0.046923713091933994], [0.012745054823185192, -0.046923713091933994, 0.048381235046236454]]",0.0959146029563444,False,vbgmm,4.0857322216033936
17,14,2,1,303,"[0.4703211209424108, 5.350300258375061, 5.460094635314705]","[[0.006869619188398975, -0.015162440014020156, 0.004401191971293297], [-0.015162440014020154, 0.048874872468851346, -0.011698581948826574], [0.004401191971293296, -0.01169858194882657, 0.06526502665424]]",0.2516150087619565,False,vbgmm,6.0881524085998535
17,15,2,2,362,"[0.4045837951176651, 5.501063392622361, 5.790152999674224]","[[0.004171709109249892, -0.004426418524879091, -7.640621144006698e-05], [-0.004426418524879091, 0.01871348547570094, 0.0017486937859720315], [-7.640621144006683e-05, 0.0017486937859720313, 0.022148773976943845]]",0.2732625783584754,False,vbgmm,7.0253331661224365
17,16,2,3,98,"[0.4162770626397019, 5.57024278768103, 4.835131650915513]","[[0.002110919958606765, -0.003331088443706301, -0.0019236804203232908], [-0.003331088443706301, 0.014434699029573813, -0.00882141254543674], [-0.0019236804203232908, -0.008821412545436738, 0.3541509778999316]]",0.09778497125780594,False,vbgmm,4.779172658920288
17,17,2,4,319,"[0.5945100025025449, 4.875307124031044, 5.860028214146977]","[[0.02152520850520819, -0.047196227991012696, -0.0012692867460077767], [-0.047196227991012696, 0.13646458872381584, -0.0021456777653292174], [-0.001269286746007777, -0.0021456777653292174, 0.012706436513121727]]",0.2814228386654176,False,vbgmm,6.082648515701294
17,18,3,0,492,"[0.8369349020327707, 5.380126512296181, 5.249389502235714]","[[0.006918394073817954, 0.002117666921733051, 0.0064936388019759305], [0.002117666921733051, 0.023767300926648936, 0.014889263454406745], [0.006493638801975931, 0.014889263454406745, 0.11030456356041081]]",0.12834769430300041,False,vbgmm,9.733741044998169
17,19,3,1,395,"[0.6720405208722272, 5.485345589642858, 4.338681622634286]","[[0.008857549387618482, -0.0044839278068048135, -0.023801929670813796], [-0.004483927806804814, 0.014623452758234226, -0.033089902152543704], [-0.023801929670813796, -0.033089902152543704, 0.6272424023573699]]",0.11639021676139302,False,vbgmm,7.574167490005493
17,20,3,2,650,"[0.7107894549053472, 5.620049247150211, 5.116911023740777]","[[0.01875939710185622, -0.0011604093120096994, -0.019199483724448362], [-0.0011604093120096994, 0.0035775981712213244, -0.001728641964879655], [-0.019199483724448362, -0.001728641964879655, 0.2215466270536188]]",0.15839110607250415,False,vbgmm,18.029788494110107
17,21,3,3,810,"[0.7377117262653557, 5.348554215406503, 5.775855154353217]","[[0.017687319435174036, -0.015973854319487273, -0.0005852581775692136], [-0.015973854319487273, 0.03922932254839868, -0.005869058425766997], [-0.0005852581775692136, -0.005869058425766997, 0.021780342122454992]]",0.19308588507329175,False,vbgmm,79.19548749923706
17,22,3,4,231,"[0.9256990808708319, 5.445402266116156, 3.5488553917128165]","[[0.002811491987197383, -0.00039235987365396146, -0.006068394333407927], [-0.00039235987365396146, 0.027527623737355084, -0.03031243190946081], [-0.006068394333407927, -0.03031243190946081, 1.49660465221365]]",0.07511030350339269,False,vbgmm,4.832217216491699
17,23,3,5,481,"[0.9427358092209156, 5.096979278865554, 5.094029452722536]","[[0.0016385794291048255, -0.001618788073820824, 0.0036339112081816296], [-0.001618788073820824, 0.08206128817724415, -0.03972841047164165], [0.0036339112081816296, -0.039728410471641655, 0.28551292798872785]]",0.13245931163788596,False,vbgmm,9.599788665771484
17,24,3,6,498,"[0.7587140858320881, 5.005325592411491, 5.597911391433504]","[[0.017102709666223445, -0.040608974657199134, 0.011051268140930279], [-0.040608974657199134, 0.11489800920461472, -0.043475225392420165], [0.011051268140930276, -0.04347522539242016, 0.06476814167501307]]",0.13375419749684436,False,vbgmm,9.701673030853271
17,25,3,7,184,"[0.80871746175394, 5.182790872810083, 3.2296431482329155]","[[0.01270386740522735, -0.026251850155643117, 0.032389079594257665], [-0.02625185015564312, 0.07432490392309775, -0.15693863393596982], [0.032389079594257665, -0.15693863393596982, 2.302322224775106]]",0.06246128515168761,False,vbgmm,4.379009246826172
17,26,4,0,32,"[0.6799559182402932, 2.791176874028242, 5.769623205557899]","[[0.03015008691937423, -0.08361626628521482, 0.0040562149292257335], [-0.08361626628521482, 0.4701188255350526, 0.002359970654222097], [0.004056214929225734, 0.002359970654222097, 0.009058570001742325]]",0.0690561518256484,False,vbgmm,3.072014570236206
17,27,4,1,153,"[0.33474329547709897, 4.820139925346962, 5.58105529142131]","[[0.0010649207102728499, -0.0051154374623207976, 0.0010083925010681974], [-0.0051154374623207976, 0.08303581848977513, -0.01256695233391676], [0.0010083925010681977, -0.012566952333916762, 0.050032254112692194]]",0.26591513565857056,False,vbgmm,4.3397111892700195
17,28,4,2,43,"[0.542195110489468, 3.634985972561012, 5.699470767463569]","[[0.004805852712887899, -0.014957152521560782, 0.0014382268889880847], [-0.014957152521560782, 0.11216925165490178, 0.008198532486320926], [0.0014382268889880844, 0.008198532486320926, 0.01614634907949302]]",0.07156609314697898,False,vbgmm,4.515388488769531
17,29,4,3,133,"[0.39740478187011685, 4.749804181839507, 5.836360576719633]","[[0.003995266400692204, -0.019305812396214508, -0.0011548967240602587], [-0.019305812396214508, 0.11423399823946538, 0.008400858085602458], [-0.0011548967240602585, 0.008400858085602456, 0.010892662935535058]]",0.1880036264259527,False,vbgmm,5.2651448249816895
17,30,4,4,102,"[0.5785238868680181, 3.7666762917998815, 5.912024028274311]","[[0.01581677546969408, -0.05236950518355636, 0.002067490320766122], [-0.05236950518355637, 0.251911842595734, -0.004915673617706505], [0.0020674903207661224, -0.004915673617706505, 0.0032593029385723587]]",0.15142652215098257,False,vbgmm,4.570611476898193
17,31,4,5,33,"[0.4076011079040802, 3.6126536348650227, 5.90918605002012]","[[0.005461269758430177, -0.0018298875083183057, -0.0003165665935587393], [-0.0018298875083183057, 0.25576413759058125, -0.011327662756324079], [-0.00031656659355873916, -0.01132766275632408, 0.0042285257511631745]]",0.06153081670932143,False,vbgmm,4.721485614776611
17,32,4,6,58,"[0.37461841281047187, 4.178828552760799, 5.663339210259159]","[[0.002853275888927583, -0.0022561727501127175, -0.00023995952710296364], [-0.0022561727501127175, 0.05447459656084288, -0.006637818334986712], [-0.00023995952710296364, -0.006637818334986711, 0.02052639827119297]]",0.09534247531878505,False,vbgmm,4.599353790283203
17,33,4,7,72,"[0.37093563335317986, 4.553510934818954, 5.912173057679952]","[[0.0027101234058998745, -0.011856724258958513, -0.0004713010215614471], [-0.011856724258958512, 0.12500287246116024, 0.00516316655608258], [-0.00047130102156144705, 0.00516316655608258, 0.0042063111087575844]]",0.09715917876376028,False,vbgmm,4.546776533126831
17,34,5,0,217,"[0.7093247877736594, 4.943124535903985, 2.6687479313063958]","[[0.017801844207805347, -0.041985379780281634, 0.0024530921679938693], [-0.04198537978028163, 0.12271571997034078, -0.09142068559289467], [0.0024530921679938697, -0.09142068559289468, 1.3930516738449648]]",0.14377029653646106,False,vbgmm,5.6450066566467285
17,35,5,1,244,"[0.7346045452201807, 4.864638884553754, 4.687134676014805]","[[0.010764779729600937, -0.02432884347111945, 0.023833429918840857], [-0.02432884347111945, 0.07703832765710576, -0.07534626261112506], [0.023833429918840857, -0.07534626261112506, 0.23754505301385112]]",0.18445526502269102,False,vbgmm,5.634615898132324
17,36,5,2,247,"[0.9249118141960659, 4.249364558227318, 5.236236735062748]","[[0.0029065640565200004, -0.006913729404268778, 0.0018779244188472744], [-0.006913729404268778, 0.06565700450900365, -0.051414688597638744], [0.001877924418847274, -0.05141468859763875, 0.1990922151454418]]",0.1425497674520257,False,vbgmm,5.488113164901733
17,37,5,3,246,"[0.5141354059793034, 5.426830239373788, 4.457248439230823]","[[0.003933963840852263, -0.008375865874491024, 0.006482883822283119], [-0.008375865874491024, 0.028606288072883332, -0.034709827807965575], [0.006482883822283119, -0.034709827807965575, 0.33000454235567117]]",0.15642737297493092,False,vbgmm,5.22119927406311
17,38,5,4,138,"[0.7154519907216061, 5.065121281947077, 3.7240470760883793]","[[0.017746622845260938, -0.03876164360686252, 0.04460969953086406], [-0.03876164360686251, 0.0947957821550651, -0.12284424308457359], [0.04460969953086405, -0.12284424308457356, 0.5308204552346912]]",0.10051363034130997,False,vbgmm,4.706395864486694
17,39,5,5,394,"[0.7025469661663205, 4.799734380995756, 5.381992130089711]","[[0.013555087803820774, -0.037281502332521164, 0.01796523054213575], [-0.037281502332521164, 0.12379537642422038, -0.06435193594573865], [0.017965230542135748, -0.06435193594573867, 0.10368045570181732]]",0.2722836676725814,False,vbgmm,7.817857027053833
17,40,6,0,48,"[0.445246595657413, 2.582641407476172, 0.9121496196561358]","[[0.008070750183809178, -0.019453981599943083, 0.02252576952315167], [-0.01945398159994308, 0.17328271145317972, -0.063577092449409], [0.02252576952315167, -0.063577092449409, 2.1498533696310607]]",0.1648861018597328,False,vbgmm,3.7224764823913574
17,41,6,1,108,"[0.35626008576073503, 2.069529684374287, 3.458942420298025]","[[0.0019708654344363498, -0.0020878478065743584, 0.0026654410991034374], [-0.0020878478065743584, 0.24752341001659622, -0.08434872365075592], [0.002665441099103438, -0.08434872365075594, 0.674204197097078]]",0.3261782976891555,False,vbgmm,4.008144855499268
17,42,6,2,26,"[0.4893162933860179, 1.5076284272795009, 2.040433484502728]","[[0.013355390788210474, 0.0034296909747903504, 0.011720974067124587], [0.003429690974790351, 0.09428727447550203, 0.03386839510771603], [0.01172097406712459, 0.03386839510771603, 0.28177800665127267]]",0.0792412390320968,False,vbgmm,3.100369930267334
17,43,6,3,55,"[0.5496498323150387, 1.75170111118013, 3.613379275090926]","[[0.005095156931548757, -0.0020331954877596883, 0.0156508434990435], [-0.0020331954877596883, 0.17276578783185675, -0.0743135734232592], [0.0156508434990435, -0.07431357342325919, 0.7246727163410432]]",0.16374698647613556,False,vbgmm,3.70166277885437
17,44,6,4,29,"[0.5947251770500365, 1.6232596691013472, 0.18068587869163902]","[[0.03345464736609456, -0.025598320032379367, -0.04262778879340601], [-0.025598320032379367, 0.14468997077121945, 0.11046275988251902], [-0.042627788793406, 0.11046275988251901, 1.4684837933715171]]",0.10309688719429755,False,vbgmm,3.110247850418091
17,45,6,5,31,"[0.37042655664633134, 3.1622760750760524, 3.788264501820777]","[[0.0037859803509405657, -0.015615447373528782, -0.008526540168018328], [-0.01561544737352878, 0.2000954827414721, 0.0468590625383616], [-0.008526540168018328, 0.046859062538361605, 0.6795404545503042]]",0.10351527403941815,False,vbgmm,3.1105992794036865
17,46,6,6,20,"[0.7376855387098179, 1.5538664103864683, 2.8296775922870685]","[[0.0146549516918098, -0.03196171919720077, -0.013431993767363707], [-0.03196171919720077, 0.12535002738712078, -0.034254135046453985], [-0.013431993767363707, -0.034254135046453985, 0.44870108928352676]]",0.05933521370916354,False,vbgmm,3.090459108352661
17,47,7,0,638,"[0.7088556874965705, 3.732639221198592, 5.55731202549726]","[[0.02608931391229778, -0.05969205263496048, 0.008234290280079421], [-0.05969205263496048, 0.296276867134073, -0.010599759217033959], [0.008234290280079421, -0.01059975921703396, 0.06775006144755753]]",0.17919043373715451,False,vbgmm,15.881844282150269
17,48,7,1,227,"[0.44540898871824935, 4.9012304951795285, 3.6261604145118396]","[[0.007976794003515168, -0.02607923994134388, 0.03498972001969982], [-0.02607923994134388, 0.15419420767155867, -0.19452976592719887], [0.03498972001969982, -0.19452976592719884, 0.9264123473446708]]",0.0887225743435725,False,vbgmm,4.857595682144165
17,49,7,2,546,"[0.47964709564305724, 4.916457291166215, 5.496605062217072]","[[0.011557168612882768, -0.03724934308880842, 0.0015203628156145183], [-0.03724934308880842, 0.1469206948028927, -0.027211606863835947], [0.001520362815614518, -0.027211606863835947, 0.08593163643197378]]",0.15089218980109043,False,vbgmm,11.790057897567749
17,50,7,3,158,"[0.6518700585885827, 4.194377696774488, 1.9690942225308523]","[[0.026702853295069887, -0.09462525380678068, 0.008378646171599982], [-0.09462525380678069, 0.4888764127053159, -0.13491625397189738], [0.008378646171599982, -0.13491625397189738, 3.0634323996618393]]",0.06496397761973075,False,vbgmm,4.335604190826416
17,51,7,4,420,"[0.7038172901158933, 3.977230198260674, 4.786122341368494]","[[0.02342977914785926, -0.04578101467869597, 0.02006783919718829], [-0.04578101467869597, 0.16739031888428288, -0.04066300870953522], [0.02006783919718829, -0.04066300870953522, 0.3211820025581404]]",0.1499922682060636,False,vbgmm,8.637176513671875
17,52,7,5,626,"[0.4038438519564221, 5.028625384254473, 4.890904387552016]","[[0.004366225463489053, -0.014634944966798815, 0.006427612474792798], [-0.014634944966798815, 0.12831821188143375, -0.06037467412799138], [0.006427612474792798, -0.060374674127991364, 0.18905400269503017]]",0.18369406964318494,False,vbgmm,16.161356210708618
17,53,7,6,379,"[0.6292258852111002, 4.700106699161329, 4.272271042593581]","[[0.028058624318018623, -0.08278311423473102, 0.028950465925179764], [-0.08278311423473102, 0.2645072865971148, -0.12229096532704548], [0.028950465925179757, -0.12229096532704545, 0.591758421149489]]",0.12105857805128421,False,vbgmm,6.439206600189209
17,54,7,7,177,"[0.9045098743780033, 3.0238965256495383, 3.9666201612249417]","[[0.0055136820020714825, -0.017250185101456816, -0.013517621609432498], [-0.01725018510145682, 0.32873154716364505, -0.10552993958968725], [-0.013517621609432498, -0.10552993958968725, 1.2024959089513665]]",0.06148590859791911,False,vbgmm,4.374292850494385
21,0,0,0,209,"[0.6008386022184504, 5.101820961412487, 4.373119726354563]","[[0.013293765697354121, -0.032199670096957, 0.02839658946562638], [-0.032199670096957, 0.09137013819094535, -0.09556494467187802], [0.02839658946562638, -0.09556494467187804, 0.36092376194514486]]",0.31883613904063374,False,vbgmm,4.77761173248291
21,1,0,1,116,"[0.897259443338911, 4.108724154326195, 5.364357761467138]","[[0.00414810543945721, -0.01137530071173127, 0.004642369467948499], [-0.01137530071173127, 0.09353047136062764, -0.07094372265477583], [0.0046423694679485, -0.07094372265477583, 0.1503904420578432]]",0.1672168517194504,False,vbgmm,4.041375398635864
