n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sub_id
0.8348727691716153,164.7569140883104,0.7501701769796663,2.55285232907591,2.6082304501449105,0.2269906997680664,0.4086010456085205,0.5825014114379883,0.7427582740783691,0.8892629146575928,1.024092197418213,1.1479127407073977,1.2618281841278076,15
0.59196383,109.33955383,249.72462463,2.28777313,2.40102625,0.25004148,0.42193794,0.54880905,0.65193772,0.73781657,0.81045079,0.87265611,0.92643905,17
0.9248636196451336,13.799115300334863,0.0473298181615365,2.941165032927313,2.521147941556127,0.7502186298370361,1.969717025756836,2.7714552879333496,3.2359585762023926,3.545894145965576,3.776038646697998,3.964038372039795,4.123795986175537,22
0.3534562821491935,7.511792999272807,0.110297795254473,2.147385904786043,2.7063522538673017,1.1784172058105469,3.8734381198883057,6.796598434448242,8.984249114990234,10.03331184387207,10.15026569366455,10.156920433044434,10.162877082824709,12
0.80192596,17.33382607,13.63845062,2.76241922,2.65850449,0.79251003,2.13734198,3.01565552,3.47805786,3.75379324,3.94246101,4.09221792,4.21380138,22
0.3807942480030272,120.07445693971115,0.0262520845638098,2.741914255153073,2.5941877101207123,0.5889976024627686,1.5655567646026611,2.198054075241089,2.481873273849488,2.634777307510376,2.7493374347686768,2.8471624851226807,2.930936098098755,18
0.3396123949625728,0.9286876897757502,0.0974596497330434,2.2605459499178275,2.437367662337385,1.242891788482666,4.178876876831055,7.630986213684082,10.781927108764648,12.79076862335205,12.832863807678224,12.840337753295898,12.846704483032228,12
0.71894076,91.30918868,269.75771756,2.6,2.6,0.264189,0.46043658,0.610651,0.73522043,0.83985925,0.92896295,1.0052977,1.0708809,17
0.3824895042390649,2.844245550158396,49.80343229898264,2.9633944,2.59694767,1.116499423980713,3.5614399909973145,6.114989280700684,8.009862899780273,8.857975006103516,8.903937339782715,8.904016494750977,8.904016494750977,14
0.63141036,150.13780212,286.86233521,2.17771912,2.14920092,0.14184952,0.19619513,0.24947,0.2965548,0.34040308,0.38010859,0.41571021,0.44910598,4
0.3387882218465861,13.086318556576291,9.802413238895545,2.47170653,2.20574465,1.0687856674194336,3.308673858642578,5.371220588684082,6.6056952476501465,6.996800899505615,7.06242036819458,7.097322940826416,7.119662761688232,6
0.71445394,97.22692846,64.10118812,2.9,2.9,0.4052236,0.86547065,1.2174067,1.4855375,1.696425,1.868289,2.0123682,2.1354127,10
0.43646896,293.87390137,51.76858139,2.13441539,2.91320443,0.22959447,0.38567972,0.52209997,0.64153934,0.74774289,0.84395361,0.93016505,1.00892162,16
0.5288589532436477,74.97869853696827,164.60913975696675,2.7842166913693505,2.988061203186863,0.5072605609893799,1.2768454551696775,1.8030800819396973,2.058483123779297,2.19681167602539,2.29457950592041,2.3785176277160645,2.449381351470948,20
0.49001823,70.03118238,55.20505814,2.8,2.6,0.628088,1.6887772,2.3839061,2.6881282,2.8341706,2.9394672,3.026172,3.0970995,23
0.41364161,49.66772977,206.35535212,2.7,2.7,0.588135,1.578543,2.2413318,2.4392707,2.4613507,2.4737747,2.485996,2.497701,1
0.9157933684658004,2.29301816116252,0.0208676327929021,2.375533193080973,2.3710241810012245,1.0727643966674805,3.109123945236206,4.582775115966797,5.344194412231445,5.7714033126831055,6.0976972579956055,6.347197532653809,6.531574249267578,5
0.77794574,237.71243446,18.19576767,2.7,2.2,0.16709065,0.285851,0.40074015,0.51108766,0.6143024,0.71237326,0.80425,0.8917444,15
0.69866728,212.08512746,284.00985815,2.5,2.3,0.1293068,0.18364859,0.23835588,0.28817415,0.3348956,0.37907648,0.4208281,0.46013355,4
0.6721193043523981,1.1173676368746228,0.0043715310201306,2.90266448434579,2.505310222343952,1.2535529136657717,4.048688888549805,6.954968929290772,9.01237678527832,10.027429580688477,10.260610580444336,10.29322624206543,10.350112915039062,12
0.5709543168722913,1.1966602660436605,0.0067549784659347,2.565150014051574,2.2701870148711394,1.2189340591430664,3.9587576389312735,6.878891944885254,9.101268768310549,10.173247337341309,10.218757629394531,10.22961139678955,10.238749504089355,12
